"","Symbol","logFC","logCPM","LR","PValue","FDR"
"71720","Osbpl3",1.94279002191037,4.12771884343439,104.310556407678,1.72965024466456e-24,1.31512227323739e-21
"93695","Gpnmb",4.38967676607707,4.11234712947917,104.221838284373,1.80885839394952e-24,1.31512227323739e-21
"75746","Morc4",2.09876460260064,3.78558750577449,104.076134518533,1.9468924280594e-24,1.35393671247e-21
"11808","Apoa4",2.6699160021774,6.21418595223519,100.555467739175,1.15127303520049e-23,7.67275508251327e-21
"20753","Sprr1a",7.01220958477592,1.52460103520247,96.8574984650937,7.45008567057032e-23,4.76656481203089e-20
"217845","Ifi27l2b",2.85605359334939,4.53744078106795,96.5885246853825,8.53414766208618e-23,5.25014199442571e-20
"12306","Anxa2",2.55349122538135,6.8423139509644,94.7431044325044,2.16767268463301e-22,1.20579980034729e-19
"14999","H2-DMb1",1.72628956818079,4.0586233210285,94.7380648658384,2.17319827625973e-22,1.20579980034729e-19
"330319","Wipf3",1.46699980687597,3.95722562439107,94.7058233935938,2.20888409023134e-22,1.20579980034729e-19
"17118","Marcks",1.13072421292583,6.15141479076544,94.6591527332816,2.26158136982924e-22,1.20579980034729e-19
"14738","Gpr12",2.77571649217361,1.27973597926968,94.172891082705,2.89133506743264e-22,1.4918356259221e-19
"16149","Cd74",1.81919089223356,5.61228673568473,93.2273986851313,4.66182754443263e-22,2.3301853616625e-19
